id,locality,type_of_property,subtype_of_property,price,type_of_sale,nr_of_rooms,area,equiped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,total_land_area,nr_of_facades,swimming_pool,building_condition
8392121,3600,APARTMENT,APARTMENT,206324.0,FOR_SALE,2.0,85.0,INSTALLED,False,False,True,9.0,,,,,False,AS_NEW
8721113,3600,APARTMENT,APARTMENT,206421.0,FOR_SALE,2.0,89.0,INSTALLED,False,False,True,9.0,,,,,False,AS_NEW
8392119,3600,APARTMENT,APARTMENT,206421.0,FOR_SALE,2.0,89.0,INSTALLED,False,False,True,9.0,,,,,False,AS_NEW
8784659,9800,APARTMENT,APARTMENT,220000.0,FOR_SALE,1.0,75.0,INSTALLED,False,False,True,8.0,True,,,,False,AS_NEW
8957320,4400,APARTMENT,GROUND_FLOOR,225000.0,FOR_SALE,2.0,100.0,NOT_INSTALLED,,False,True,,,,,4.0,,
8721106,3600,APARTMENT,PENTHOUSE,230390.0,FOR_SALE,2.0,89.0,INSTALLED,False,False,True,9.0,,,,,False,AS_NEW
8392123,3600,APARTMENT,PENTHOUSE,230390.0,FOR_SALE,2.0,89.0,INSTALLED,False,False,True,9.0,,,,,False,AS_NEW
8948359,6780,APARTMENT,APARTMENT,249053.0,FOR_SALE,2.0,94.0,,False,False,True,16.0,,,,3.0,False,
8568049,1410,APARTMENT,SERVICE_FLAT,249500.0,FOR_SALE,1.0,50.0,USA_INSTALLED,False,False,,,,,,,True,AS_NEW
8797796,6700,APARTMENT,APARTMENT,279000.0,FOR_SALE,2.0,98.0,USA_SEMI_EQUIPPED,False,False,True,8.0,,,,,False,AS_NEW
9033536,9300,APARTMENT,APARTMENT,289000.0,FOR_SALE,2.0,95.0,HYPER_EQUIPPED,,False,True,,,,,,,AS_NEW
8903550,1200,APARTMENT,APARTMENT,335000.0,FOR_SALE,2.0,84.0,USA_HYPER_EQUIPPED,False,False,True,11.0,,,,,False,AS_NEW
9033547,9300,APARTMENT,APARTMENT,314000.0,FOR_SALE,2.0,95.0,HYPER_EQUIPPED,,False,True,,,,,,,AS_NEW
8395006,3800,APARTMENT,APARTMENT,341467.0,FOR_SALE,2.0,94.0,HYPER_EQUIPPED,False,False,True,19.0,True,,,,False,AS_NEW
8817877,5100,APARTMENT,APARTMENT,349000.0,FOR_SALE,3.0,169.0,NOT_INSTALLED,,False,True,10.0,,,,3.0,,
8395002,3800,APARTMENT,APARTMENT,368989.0,FOR_SALE,3.0,119.0,HYPER_EQUIPPED,False,False,True,15.0,True,,,,False,AS_NEW
8395007,3800,APARTMENT,APARTMENT,375280.0,FOR_SALE,2.0,94.0,HYPER_EQUIPPED,False,False,True,19.0,True,,,,False,AS_NEW
8981453,1420,APARTMENT,APARTMENT,390000.0,FOR_SALE,3.0,140.0,USA_HYPER_EQUIPPED,,False,True,14.0,,,,,,AS_NEW
8770957,4130,APARTMENT,APARTMENT,475000.0,FOR_SALE,2.0,95.0,INSTALLED,True,False,True,,,,,,,AS_NEW
8096070,8300,APARTMENT,APARTMENT,480000.0,FOR_SALE,2.0,80.0,INSTALLED,False,False,,,,,,,False,AS_NEW
8937445,1348,APARTMENT,APARTMENT,511932.0,FOR_SALE,2.0,127.0,USA_INSTALLED,False,False,True,29.0,,,,4.0,False,JUST_RENOVATED
8605671,8300,APARTMENT,DUPLEX,760000.0,FOR_SALE,3.0,110.0,HYPER_EQUIPPED,False,False,True,,,,,2.0,,GOOD
9015028,1180,APARTMENT,APARTMENT,2250000.0,FOR_SALE,3.0,280.0,USA_HYPER_EQUIPPED,False,False,True,34.0,,,,,False,AS_NEW
9022510,4570,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8628994,1030,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
7772803,6600,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8962461,7800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8167706,4400,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8305928,3650,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8998027,1490,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8955319,8800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8961047,1030,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8878453,4500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8835156,8800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
7933871,1500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8669581,1830,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
7492478,4020,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
7018213,3500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8285945,5580,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
9027009,4100,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8394954,1800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8893197,8800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8817135,1000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8913644,9700,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8858981,8620,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8162180,1080,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8806167,4000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8759554,6120,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8094421,8670,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
6880608,3300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
6981865,3500,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8881320,8210,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8499742,8790,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8514833,1000,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8938558,8300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8747605,8670,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
9019432,8870,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
9017900,8870,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8721756,3010,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8329549,8300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8813639,2800,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8938561,8300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8821812,8300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8724527,8300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
8828302,3080,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,,False,,,,,,,,
8548210,8300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
7752248,8300,APARTMENT_GROUP,APARTMENT_GROUP,,FOR_SALE,,,,False,False,,,,,,,,
9028887,2000,HOUSE,HOUSE,490000.0,FOR_SALE,4.0,168.0,INSTALLED,,False,True,12.0,,,57.0,1.0,,GOOD
9032984,4180,HOUSE,HOUSE,120000.0,FOR_SALE,3.0,,,,False,True,,,,540.0,3.0,,TO_BE_DONE_UP
8990195,2600,APARTMENT,APARTMENT,435000.0,FOR_SALE,1.0,125.0,,,False,True,16.0,,,,3.0,,AS_NEW
8921890,7390,HOUSE,HOUSE,99000.0,FOR_SALE,3.0,130.0,INSTALLED,,False,,,True,82.0,207.0,3.0,,GOOD
9034556,3300,HOUSE,HOUSE,199000.0,FOR_SALE,3.0,204.0,INSTALLED,False,False,True,18.0,,,225.0,2.0,,TO_BE_DONE_UP
9034806,8800,HOUSE,HOUSE,285000.0,FOR_SALE,3.0,145.0,INSTALLED,False,False,True,30.0,True,75.0,225.0,2.0,,AS_NEW
9034890,8972,HOUSE,VILLA,745000.0,FOR_SALE,6.0,504.0,INSTALLED,False,False,True,,True,1.0,39250.0,,False,AS_NEW
9028408,9450,APARTMENT,APARTMENT,229000.0,FOR_SALE,2.0,80.0,INSTALLED,False,False,True,25.0,,,,,,GOOD
9038334,4020,APARTMENT,GROUND_FLOOR,105000.0,FOR_SALE,1.0,,,,False,True,26.0,,,,2.0,,
9038265,1180,APARTMENT,GROUND_FLOOR,210000.0,FOR_SALE,1.0,70.0,USA_SEMI_EQUIPPED,,False,True,10.0,True,50.0,,2.0,,
9038430,5000,APARTMENT,APARTMENT,219000.0,FOR_SALE,2.0,85.0,NOT_INSTALLED,,False,,,,,,,,AS_NEW
9038263,1050,APARTMENT,GROUND_FLOOR,360000.0,FOR_SALE,1.0,100.0,HYPER_EQUIPPED,,False,True,,True,140.0,,2.0,,
9039667,2861,HOUSE,HOUSE,160000.0,FOR_SALE,3.0,199.0,,,False,,,True,,881.0,4.0,True,TO_RENOVATE
9038688,9250,HOUSE,VILLA,565000.0,FOR_SALE,5.0,377.0,INSTALLED,False,True,,,True,3120.0,3120.0,4.0,False,GOOD
9039820,7080,HOUSE,VILLA,350000.0,FOR_SALE,3.0,233.0,INSTALLED,False,True,,,True,1150.0,1387.0,4.0,,
9038689,9250,HOUSE,VILLA,730000.0,FOR_SALE,4.0,390.0,INSTALLED,False,True,,,True,1664.0,1664.0,4.0,False,AS_NEW
9029536,1090,APARTMENT,GROUND_FLOOR,140000.0,FOR_SALE,3.0,109.0,,,False,True,,,,,,,
9029446,1435,APARTMENT,PENTHOUSE,195000.0,FOR_SALE,3.0,92.0,,,False,,,,,,3.0,,JUST_RENOVATED
9029445,1435,APARTMENT,APARTMENT,195000.0,FOR_SALE,3.0,92.0,,,False,,,,,,3.0,,JUST_RENOVATED
9043023,9840,HOUSE,BUNGALOW,399000.0,FOR_SALE,3.0,212.0,,False,False,,,True,,1380.0,4.0,False,GOOD
9041711,1790,HOUSE,HOUSE,429000.0,FOR_SALE,3.0,205.0,INSTALLED,,False,True,,True,,536.0,,False,AS_NEW
8793680,4460,HOUSE,HOUSE,39000.0,FOR_SALE,1.0,37.0,SEMI_EQUIPPED,,False,,,,,42.0,,,TO_RENOVATE
8988937,4821,HOUSE,HOUSE,45000.0,FOR_SALE,2.0,,,,False,,,,,643.0,3.0,,TO_BE_DONE_UP
8990569,4000,HOUSE,HOUSE,50000.0,FOR_SALE,2.0,125.0,NOT_INSTALLED,,False,,,,,585.0,2.0,,
8980529,7070,HOUSE,HOUSE,66000.0,FOR_SALE,2.0,,,,False,,,,,110.0,2.0,,GOOD
9003423,4500,HOUSE,HOUSE,70000.0,FOR_SALE,4.0,247.0,,,False,,,,,957.0,4.0,,
8956805,6010,HOUSE,HOUSE,85000.0,FOR_SALE,2.0,75.0,USA_SEMI_EQUIPPED,False,False,True,17.0,,,92.0,2.0,,TO_RENOVATE
9026746,7340,HOUSE,HOUSE,94500.0,FOR_SALE,2.0,120.0,,,False,,,,,493.0,2.0,,
7922650,6690,HOUSE,OTHER_PROPERTY,99000.0,FOR_SALE,1.0,125.0,INSTALLED,,False,,,,,125.0,1.0,,GOOD
9024973,4030,HOUSE,HOUSE,125000.0,FOR_SALE,4.0,321.0,,,False,,,,,1247.0,3.0,,TO_RENOVATE
9006901,4020,HOUSE,HOUSE,129900.0,FOR_SALE,3.0,135.0,,False,False,,,,,64.0,2.0,False,
8965626,4217,HOUSE,HOUSE,149000.0,FOR_SALE,3.0,112.0,,,False,,,True,800.0,992.0,4.0,,TO_RENOVATE
8966668,1560,HOUSE,HOUSE,150000.0,FOR_SALE,4.0,202.0,NOT_INSTALLED,False,False,,,True,55.0,145.0,4.0,False,TO_RENOVATE
8973019,7620,HOUSE,HOUSE,150000.0,FOR_SALE,5.0,,,,False,,,,,820.0,3.0,,GOOD
9023893,7000,HOUSE,MIXED_USE_BUILDING,156000.0,FOR_SALE,3.0,,INSTALLED,,False,,,,,91.0,2.0,,GOOD
7370556,7700,HOUSE,HOUSE,158000.0,FOR_SALE,3.0,135.0,SEMI_EQUIPPED,,False,True,18.0,True,66.0,240.0,2.0,,TO_RENOVATE
9001187,6030,HOUSE,HOUSE,159000.0,FOR_SALE,3.0,135.0,HYPER_EQUIPPED,False,False,True,,,,248.0,3.0,False,GOOD
8873027,7950,HOUSE,HOUSE,167500.0,FOR_SALE,3.0,144.0,INSTALLED,,False,,,True,,400.0,2.0,,GOOD
8406347,8660,HOUSE,HOUSE,169000.0,FOR_SALE,2.0,100.0,,,False,,,,,80.0,2.0,,GOOD
9007306,7000,HOUSE,HOUSE,170000.0,FOR_SALE,3.0,148.0,SEMI_EQUIPPED,,True,True,36.0,True,210.0,300.0,3.0,,AS_NEW
9018364,8380,HOUSE,HOUSE,170000.0,FOR_SALE,2.0,123.0,INSTALLED,,False,,,,,0.0,3.0,,GOOD
8821133,4540,HOUSE,HOUSE,180000.0,FOR_SALE,6.0,300.0,NOT_INSTALLED,,False,True,,True,283.0,456.0,3.0,,TO_RESTORE
8821128,4540,HOUSE,APARTMENT_BLOCK,180000.0,FOR_SALE,6.0,300.0,NOT_INSTALLED,,False,True,,True,283.0,456.0,3.0,,TO_RESTORE
8870270,6800,HOUSE,HOUSE,180000.0,FOR_SALE,4.0,80.0,NOT_INSTALLED,,False,,,True,176.0,284.0,3.0,,GOOD
9023892,7000,HOUSE,HOUSE,180000.0,FOR_SALE,3.0,,INSTALLED,,False,True,,,,966.0,2.0,,GOOD
8981537,4540,HOUSE,HOUSE,188000.0,FOR_SALE,4.0,210.0,NOT_INSTALLED,,False,True,40.0,True,250.0,374.0,3.0,,
8804085,7332,HOUSE,HOUSE,194500.0,FOR_SALE,3.0,120.0,,False,False,,,,,0.0,3.0,,
9005906,4460,HOUSE,HOUSE,195000.0,FOR_SALE,3.0,156.0,,False,False,,,,,1710.0,3.0,,TO_BE_DONE_UP
8763211,6042,HOUSE,HOUSE,195000.0,FOR_SALE,3.0,170.0,INSTALLED,,False,,,,,500.0,3.0,,GOOD
8947055,7340,HOUSE,HOUSE,199500.0,FOR_SALE,3.0,160.0,,,False,,,,,300.0,4.0,,TO_BE_DONE_UP
8997186,7700,HOUSE,HOUSE,209000.0,FOR_SALE,4.0,120.0,SEMI_EQUIPPED,,False,True,70.0,True,,156.0,2.0,,JUST_RENOVATED
4724307,8670,HOUSE,HOUSE,209000.0,FOR_SALE,2.0,80.0,INSTALLED,False,False,True,10.0,True,,0.0,3.0,False,AS_NEW
8965379,5060,HOUSE,HOUSE,210000.0,FOR_SALE,3.0,175.0,INSTALLED,,False,True,25.0,True,220.0,450.0,3.0,,AS_NEW
8996254,7900,HOUSE,HOUSE,212000.0,FOR_SALE,4.0,,INSTALLED,,False,,,,,1078.0,4.0,,JUST_RENOVATED
8853640,6030,HOUSE,HOUSE,214500.0,FOR_SALE,3.0,123.0,USA_INSTALLED,False,False,True,,True,48.0,110.0,2.0,,AS_NEW
9001292,9600,HOUSE,HOUSE,215000.0,FOR_SALE,4.0,255.0,INSTALLED,,False,,,True,,88.0,3.0,,
8979040,9750,HOUSE,HOUSE,219000.0,FOR_SALE,2.0,123.0,,False,False,,,True,,153.0,3.0,False,TO_BE_DONE_UP
8943152,5670,HOUSE,HOUSE,220000.0,FOR_SALE,3.0,189.0,INSTALLED,False,True,True,33.0,True,600.0,750.0,2.0,,
8957983,5537,HOUSE,HOUSE,225000.0,FOR_SALE,3.0,150.0,INSTALLED,False,False,,,True,700.0,840.0,3.0,,
8733144,9600,HOUSE,HOUSE,225000.0,FOR_SALE,1.0,300.0,,,False,,,,,300.0,3.0,,GOOD
8968338,8560,HOUSE,HOUSE,229000.0,FOR_SALE,4.0,160.0,,False,False,,,,,407.0,2.0,,GOOD
8996386,6953,HOUSE,HOUSE,240000.0,FOR_SALE,3.0,180.0,USA_HYPER_EQUIPPED,False,False,True,15.0,True,12.0,60.0,4.0,False,JUST_RENOVATED
8911294,3400,HOUSE,HOUSE,244000.0,FOR_SALE,4.0,150.0,HYPER_EQUIPPED,False,False,True,25.0,True,250.0,380.0,2.0,,JUST_RENOVATED
8709092,1350,HOUSE,HOUSE,245000.0,FOR_SALE,5.0,254.0,SEMI_EQUIPPED,False,False,True,,,,346.0,4.0,False,
9016760,3271,HOUSE,HOUSE,248000.0,FOR_SALE,2.0,182.0,HYPER_EQUIPPED,False,False,True,,,,282.0,3.0,,GOOD
8988403,1360,HOUSE,HOUSE,249000.0,FOR_SALE,3.0,150.0,,,False,,,True,690.0,884.0,4.0,,TO_RENOVATE
8988401,1360,HOUSE,COUNTRY_COTTAGE,249000.0,FOR_SALE,3.0,150.0,,,False,,,True,690.0,884.0,4.0,,TO_RENOVATE
9014849,1880,HOUSE,HOUSE,249000.0,FOR_SALE,1.0,113.0,SEMI_EQUIPPED,,False,True,,True,,177.0,2.0,,GOOD
8826974,4040,HOUSE,HOUSE,249000.0,FOR_SALE,2.0,125.0,,,False,True,,True,90.0,185.0,2.0,,
9017860,5370,HOUSE,HOUSE,249000.0,FOR_SALE,4.0,204.0,INSTALLED,,False,True,26.0,True,,1306.0,3.0,,
8967123,5332,HOUSE,VILLA,250000.0,FOR_SALE,4.0,140.0,INSTALLED,,True,,,True,1412.0,1412.0,4.0,,GOOD
8986498,5651,HOUSE,HOUSE,250000.0,FOR_SALE,3.0,260.0,NOT_INSTALLED,,False,,,,,746.0,,,TO_RENOVATE
9022210,6230,HOUSE,HOUSE,265000.0,FOR_SALE,5.0,251.0,HYPER_EQUIPPED,,True,True,,True,600.0,600.0,3.0,,AS_NEW
8829591,7860,HOUSE,HOUSE,269000.0,FOR_SALE,3.0,,,,False,True,,True,,682.0,2.0,False,AS_NEW
8812141,7141,HOUSE,HOUSE,272500.0,FOR_SALE,3.0,295.0,,,False,True,72.0,True,530.0,1040.0,3.0,,
9009261,4100,HOUSE,BUNGALOW,275000.0,FOR_SALE,3.0,130.0,INSTALLED,,False,,,,,449.0,3.0,,AS_NEW
8540433,6183,HOUSE,EXCEPTIONAL_PROPERTY,275000.0,FOR_SALE,3.0,400.0,SEMI_EQUIPPED,,False,True,,,,793.0,2.0,,TO_RENOVATE
8960493,7830,HOUSE,TOWN_HOUSE,275000.0,FOR_SALE,3.0,,HYPER_EQUIPPED,False,False,True,,True,,750.0,4.0,,AS_NEW
8905914,8310,HOUSE,MIXED_USE_BUILDING,279000.0,FOR_SALE,2.0,,SEMI_EQUIPPED,,False,,,,,238.0,2.0,,GOOD
8710972,8530,HOUSE,HOUSE,279000.0,FOR_SALE,2.0,190.0,INSTALLED,,False,True,,,,290.0,3.0,,
9011653,4682,HOUSE,HOUSE,289000.0,FOR_SALE,3.0,207.0,INSTALLED,False,False,True,25.0,,,292.0,4.0,,
8461207,9700,HOUSE,HOUSE,289000.0,FOR_SALE,5.0,295.0,SEMI_EQUIPPED,,False,,,,,0.0,2.0,,GOOD
8735198,9600,HOUSE,HOUSE,292113.0,FOR_SALE,3.0,207.0,,,False,,,True,,619.0,3.0,False,
8662067,5540,HOUSE,VILLA,294000.0,FOR_SALE,3.0,160.0,HYPER_EQUIPPED,False,False,,,,,3500.0,,,AS_NEW
8912979,8600,HOUSE,HOUSE,295000.0,FOR_SALE,3.0,381.0,INSTALLED,False,False,True,,,,470.0,,False,GOOD
8917719,5140,HOUSE,HOUSE,297000.0,FOR_SALE,3.0,,NOT_INSTALLED,,False,,,True,,800.0,4.0,,
8499647,8310,HOUSE,HOUSE,298500.0,FOR_SALE,4.0,328.0,INSTALLED,False,False,,,,,266.0,,False,GOOD
8892310,1420,HOUSE,MIXED_USE_BUILDING,299000.0,FOR_SALE,3.0,200.0,,,False,,,,,288.0,4.0,,TO_RENOVATE
8754577,4000,HOUSE,APARTMENT_BLOCK,299000.0,FOR_SALE,3.0,227.0,,,False,True,,,,0.0,2.0,,TO_BE_DONE_UP
8878394,4020,HOUSE,APARTMENT_BLOCK,299000.0,FOR_SALE,8.0,275.0,INSTALLED,False,False,True,30.0,,,0.0,2.0,False,TO_BE_DONE_UP
8873412,7711,HOUSE,HOUSE,299000.0,FOR_SALE,2.0,125.0,USA_INSTALLED,,False,,,True,,880.0,4.0,,JUST_RENOVATED
8957251,8370,HOUSE,MANSION,299000.0,FOR_SALE,3.0,328.0,INSTALLED,False,False,True,,True,,280.0,,False,TO_RENOVATE
8909523,8550,HOUSE,HOUSE,299000.0,FOR_SALE,4.0,154.0,,False,False,True,,,,236.0,2.0,,TO_BE_DONE_UP
9011406,5651,HOUSE,VILLA,300000.0,FOR_SALE,4.0,120.0,INSTALLED,,False,,,,,1500.0,4.0,,AS_NEW
8983373,8000,HOUSE,HOUSE,315000.0,FOR_SALE,7.0,370.0,SEMI_EQUIPPED,False,False,,,True,,286.0,,False,TO_RENOVATE
8952045,9800,HOUSE,HOUSE,324900.0,FOR_SALE,3.0,115.0,,True,False,True,,True,,314.0,3.0,False,AS_NEW
9003284,1420,HOUSE,HOUSE,325000.0,FOR_SALE,3.0,140.0,,,False,,,True,180.0,287.0,2.0,,GOOD
8975035,9600,HOUSE,HOUSE,325000.0,FOR_SALE,3.0,150.0,INSTALLED,,False,,,,,459.0,3.0,,GOOD
8903253,1840,HOUSE,TOWN_HOUSE,329000.0,FOR_SALE,3.0,183.0,,False,False,,,,,238.0,2.0,,GOOD
8846192,8470,HOUSE,HOUSE,329000.0,FOR_SALE,3.0,138.0,INSTALLED,False,False,,,,,603.0,,,GOOD
8954016,1360,HOUSE,HOUSE,330000.0,FOR_SALE,3.0,123.0,NOT_INSTALLED,,False,,,True,,459.0,3.0,,
9027262,2800,HOUSE,HOUSE,335000.0,FOR_SALE,3.0,132.0,INSTALLED,,True,,,True,109.0,185.0,2.0,,JUST_RENOVATED
8917615,5140,HOUSE,HOUSE,335000.0,FOR_SALE,3.0,,NOT_INSTALLED,,False,,,True,,1200.0,4.0,,
8884277,2547,HOUSE,HOUSE,339000.0,FOR_SALE,4.0,150.0,INSTALLED,,False,True,15.0,True,315.0,396.0,2.0,,GOOD
9013197,8400,HOUSE,HOUSE,339000.0,FOR_SALE,4.0,174.0,HYPER_EQUIPPED,False,False,True,,True,,165.0,,False,AS_NEW
9007518,1970,HOUSE,HOUSE,340000.0,FOR_SALE,2.0,110.0,INSTALLED,,False,True,,,,111.0,3.0,,GOOD
9011261,6700,HOUSE,APARTMENT_BLOCK,340000.0,FOR_SALE,5.0,,NOT_INSTALLED,,False,,,,,550.0,2.0,,TO_RENOVATE
8847971,6700,HOUSE,MIXED_USE_BUILDING,340000.0,FOR_SALE,5.0,,NOT_INSTALLED,,False,,,,,550.0,2.0,,TO_RENOVATE
8923965,2100,HOUSE,TOWN_HOUSE,349000.0,FOR_SALE,3.0,164.0,INSTALLED,,True,True,14.0,True,100.0,199.0,2.0,,JUST_RENOVATED
8928770,2845,HOUSE,HOUSE,349000.0,FOR_SALE,4.0,228.0,INSTALLED,False,False,True,,True,,170.0,,False,GOOD
8938203,3500,HOUSE,HOUSE,349500.0,FOR_SALE,3.0,202.0,HYPER_EQUIPPED,False,False,,,,,922.0,3.0,,GOOD
8994581,1420,HOUSE,HOUSE,350000.0,FOR_SALE,3.0,,NOT_INSTALLED,False,False,True,,,,261.0,2.0,False,AS_NEW
8991344,4820,HOUSE,VILLA,350000.0,FOR_SALE,4.0,174.0,INSTALLED,,False,,,True,,735.0,4.0,,TO_BE_DONE_UP
8950602,5660,HOUSE,HOUSE,350000.0,FOR_SALE,4.0,279.0,HYPER_EQUIPPED,False,True,True,50.0,True,10500.0,10800.0,4.0,,
8729220,6211,HOUSE,HOUSE,350000.0,FOR_SALE,4.0,222.0,,,False,True,,True,,642.0,3.0,,JUST_RENOVATED
8995106,1970,HOUSE,HOUSE,355000.0,FOR_SALE,3.0,,,,False,,,,,294.0,3.0,,TO_RENOVATE
9021384,9980,HOUSE,HOUSE,359000.0,FOR_SALE,4.0,225.0,INSTALLED,False,True,,,True,,688.0,4.0,False,GOOD
8978714,7830,HOUSE,HOUSE,360000.0,FOR_SALE,4.0,200.0,INSTALLED,False,False,True,40.0,True,700.0,864.0,4.0,False,AS_NEW
9009093,7090,HOUSE,HOUSE,365000.0,FOR_SALE,7.0,400.0,INSTALLED,False,False,True,115.0,True,1226.0,1426.0,4.0,,
8766367,8790,HOUSE,HOUSE,365000.0,FOR_SALE,3.0,210.0,INSTALLED,False,False,True,,,,204.0,3.0,,AS_NEW
8926765,1470,HOUSE,APARTMENT_BLOCK,375000.0,FOR_SALE,6.0,250.0,INSTALLED,,False,True,80.0,,,308.0,2.0,,GOOD
8978075,3000,HOUSE,HOUSE,379000.0,FOR_SALE,3.0,207.0,,,False,True,15.0,True,15.0,96.0,2.0,,
8879822,3000,HOUSE,MIXED_USE_BUILDING,379000.0,FOR_SALE,3.0,207.0,,,False,True,15.0,True,15.0,96.0,2.0,,
8849509,9120,HOUSE,HOUSE,379000.0,FOR_SALE,3.0,195.0,INSTALLED,,False,True,15.0,True,,367.0,3.0,,GOOD
8849452,1070,HOUSE,HOUSE,389000.0,FOR_SALE,4.0,195.0,USA_HYPER_EQUIPPED,False,False,True,,,,206.0,2.0,False,AS_NEW
8955931,6791,HOUSE,HOUSE,390000.0,FOR_SALE,2.0,165.0,INSTALLED,,True,True,,,,560.0,4.0,True,GOOD
8974027,1450,HOUSE,HOUSE,395000.0,FOR_SALE,3.0,170.0,,,False,True,20.0,True,893.0,1026.0,4.0,,GOOD
8860542,1800,HOUSE,TOWN_HOUSE,395000.0,FOR_SALE,3.0,180.0,INSTALLED,,True,True,,True,170.0,331.0,3.0,,GOOD
8945882,5150,HOUSE,HOUSE,399000.0,FOR_SALE,6.0,350.0,SEMI_EQUIPPED,,True,True,70.0,True,3900.0,3900.0,4.0,,GOOD
8910946,1040,HOUSE,HOUSE,400000.0,FOR_SALE,20.0,,,,False,,,,,85.0,2.0,,TO_RESTORE
8405242,5530,HOUSE,VILLA,415000.0,FOR_SALE,4.0,220.0,HYPER_EQUIPPED,,False,True,,True,,1722.0,4.0,,GOOD
8921183,1428,HOUSE,BUNGALOW,420000.0,FOR_SALE,2.0,150.0,,,False,,,,,1260.0,4.0,,JUST_RENOVATED
8661937,4624,HOUSE,EXCEPTIONAL_PROPERTY,420000.0,FOR_SALE,6.0,320.0,,False,False,True,,,,8100.0,4.0,,GOOD
9007786,1410,HOUSE,HOUSE,425000.0,FOR_SALE,3.0,194.0,INSTALLED,False,False,True,,True,100.0,198.0,2.0,,
